seed,initialization,method,epoch,lr,val_macro_accuracy,val_accuracy,train_loss,optimizer_updates,train_seconds,epoch_seconds_with_probe,swaps,added_foreground,removed_foreground
0,imagenet,random_anneal_10,38,3.7274253002073755e-05,0.968,0.968,0.25876726150512697,47,94.92653333209455,110.80726627493277,7.0,0.508,1.973
0,imagenet,random_anneal_10,39,3.6549747920794496e-05,0.96,0.96,0.2591755363146464,47,93.34221468004398,108.92159093800001,7.0,0.5068333333333334,1.9831666666666667
0,imagenet,random_anneal_10,40,3.581290167949421e-05,0.959,0.959,0.25878220876057945,47,93.44775020400994,109.37303158198483,7.0,0.5051666666666667,1.9941666666666666
0,imagenet,random_anneal_10,41,3.5064537241505625e-05,0.9629999999999999,0.963,0.2569743278821309,47,94.27963965199888,110.08970021503046,7.0,0.502,1.984
0,imagenet,random_anneal_10,42,3.4305490434519064e-05,0.9649999999999999,0.965,0.258099085966746,47,93.40319689107127,109.07002245611511,7.0,0.5058333333333334,1.978
0,imagenet,random_anneal_10,43,3.353660901706944e-05,0.9630000000000001,0.963,0.25844748934110007,47,93.82034715195186,109.49009171687067,7.0,0.5158333333333334,1.9888333333333332
0,imagenet,random_anneal_10,44,3.2758751731698036e-05,0.9629999999999999,0.963,0.25892909661928815,47,94.49292800598778,110.0608349989634,6.0,0.43066666666666664,1.686
0,imagenet,random_anneal_10,45,3.197278734584651e-05,0.962,0.962,0.25765626152356463,47,94.620024636155,110.28857431095093,6.0,0.4245,1.7221666666666666
0,imagenet,random_anneal_10,46,3.1179593681554446e-05,0.96,0.96,0.2572135735352834,47,94.31845929892734,109.99748805887066,6.0,0.43233333333333335,1.707
0,imagenet,random_anneal_10,47,3.0380056635043986e-05,0.9639999999999999,0.964,0.25908071660995485,47,94.85206551710144,110.49221120215952,6.0,0.4181666666666667,1.6916666666666667
0,imagenet,random_anneal_10,48,2.9575069187286692e-05,0.9640000000000001,0.964,0.25672099995613096,47,93.10044396482408,108.81070447596721,6.0,0.4191666666666667,1.7071666666666667
0,imagenet,random_anneal_10,49,2.876553040665759e-05,0.9549999999999998,0.955,0.26113937052090963,47,94.52483102702536,110.41868225601502,6.0,0.42933333333333334,1.7026666666666668
0,imagenet,random_anneal_10,50,2.7952344444790415e-05,0.9649999999999999,0.965,0.25987699619928994,47,94.00250346306711,117.09354119701311,5.0,0.3685,1.4151666666666667
0,imagenet,random_anneal_10,51,2.7136419526755484e-05,0.9629999999999999,0.963,0.2590666389465332,47,93.98413136508316,109.78373580891639,5.0,0.36716666666666664,1.4208333333333334
0,imagenet,random_anneal_10,52,2.631866693668803e-05,0.9690000000000001,0.969,0.25825667262077334,47,93.73793829977512,109.29575930698775,5.0,0.37533333333333335,1.4128333333333334
0,imagenet,random_anneal_10,53,2.5500000000000003e-05,0.968,0.968,0.2568558131853739,47,92.3390177199617,108.14088064990938,5.0,0.35533333333333333,1.4258333333333333
0,imagenet,random_anneal_10,54,2.4681333063311983e-05,0.9690000000000001,0.969,0.258344443321228,47,94.22866148501635,109.91213731910102,5.0,0.3655,1.3995
0,imagenet,random_anneal_10,55,2.3863580473244526e-05,0.9650000000000001,0.965,0.25777451912562055,47,93.67653717612848,109.34508313890547,5.0,0.35883333333333334,1.4121666666666666
0,imagenet,random_anneal_10,56,2.3047655555209592e-05,0.967,0.967,0.25729937879244485,47,94.04393436410464,109.5940514151007,4.0,0.2926666666666667,1.13
0,imagenet,random_anneal_10,57,2.223446959334243e-05,0.9629999999999999,0.963,0.2594062821865082,47,93.70853496016935,109.5930337200407,4.0,0.2843333333333333,1.1268333333333334
0,imagenet,random_anneal_10,58,2.1424930812713318e-05,0.97,0.97,0.2582442966302236,47,94.06191201298498,109.79209038312547,4.0,0.2975,1.1188333333333333
0,imagenet,random_anneal_10,59,2.0619943364956024e-05,0.9649999999999999,0.965,0.2578049147129059,47,94.95348002808169,110.94276787899435,4.0,0.28633333333333333,1.124
0,imagenet,random_anneal_10,60,1.9820406318445557e-05,0.9650000000000001,0.965,0.2584702394803365,47,96.72806785511784,113.13653610902838,4.0,0.291,1.1436666666666666
0,imagenet,random_anneal_10,61,1.9027212654153495e-05,0.966,0.966,0.25578553636868795,47,94.90692795906216,110.71938839089125,4.0,0.29,1.1291666666666667
0,imagenet,random_anneal_10,62,1.824124826830197e-05,0.97,0.97,0.2571055258909861,47,93.96456960099749,109.61430277302861,3.0,0.21316666666666667,0.8558333333333333
0,imagenet,random_anneal_10,63,1.746339098293056e-05,0.97,0.97,0.25627607528368634,47,94.76596669410355,110.38349060690962,3.0,0.2125,0.8706666666666667
0,imagenet,random_anneal_10,64,1.6694509565480943e-05,0.97,0.97,0.25640439915657043,47,94.97561768000014,110.30688121495768,3.0,0.2075,0.8593333333333333
0,imagenet,random_anneal_10,65,1.593546275849438e-05,0.969,0.969,0.25568349091211956,47,93.72039992315695,109.46314338501543,3.0,0.21233333333333335,0.8673333333333333
0,imagenet,random_anneal_10,66,1.5187098320505799e-05,0.968,0.968,0.2560624936421712,47,94.70029482990503,110.55975179211237,3.0,0.2115,0.8741666666666666
0,imagenet,random_anneal_10,67,1.4450252079205502e-05,0.9720000000000001,0.972,0.2548382031917572,47,93.81530656991526,109.3595276128035,3.0,0.21033333333333334,0.8583333333333333
0,imagenet,random_anneal_10,68,1.372574699792625e-05,0.969,0.969,0.25731641149520873,47,93.72311034193262,109.40676597622223,2.0,0.13733333333333334,0.5686666666666667
0,imagenet,random_anneal_10,69,1.3014392256498022e-05,0.966,0.966,0.2554011316299438,47,94.09134371392429,109.84052720083855,2.0,0.135,0.5683333333333334
0,imagenet,random_anneal_10,70,1.2316982347497372e-05,0.9700000000000001,0.97,0.25665677070617676,47,94.31192868715152,109.95789108495228,2.0,0.13583333333333333,0.576
0,imagenet,random_anneal_10,71,1.1634296188900416e-05,0.968,0.968,0.25543866761525474,47,94.22792480397038,109.83721893583424,2.0,0.1365,0.5778333333333333
0,imagenet,random_anneal_10,72,1.0967096254130799e-05,0.967,0.967,0.25613200290997823,47,93.76497964002192,109.49168703891337,2.0,0.14383333333333334,0.5833333333333334
0,imagenet,random_anneal_10,73,1.0316127720474006e-05,0.9710000000000001,0.971,0.25469137001037595,47,94.77806272194721,110.32749452418648,2.0,0.14083333333333334,0.5738333333333333
0,imagenet,random_anneal_10,74,9.682117636809343e-06,0.9700000000000001,0.97,0.2558662653764089,47,94.19361323001795,109.94839972117916,1.0,0.06833333333333333,0.2838333333333333
0,imagenet,random_anneal_10,75,9.065774111589031e-06,0.9700000000000001,0.97,0.2571749920845032,47,93.7909025948029,117.45167911495082,1.0,0.072,0.276
0,imagenet,random_anneal_10,76,8.467785521971265e-06,0.9730000000000001,0.973,0.25514900223414105,47,93.65558461216278,109.41830457584001,1.0,0.0735,0.2843333333333333
0,imagenet,random_anneal_10,77,7.888819744990736e-06,0.9710000000000001,0.971,0.25700320426623025,47,94.28695025295019,109.95723673608154,1.0,0.0655,0.27616666666666667
0,imagenet,random_anneal_10,78,7.329523411625039e-06,0.968,0.968,0.2561858769257863,47,94.20249484106898,109.96141764102504,1.0,0.06683333333333333,0.2866666666666667
0,imagenet,random_anneal_10,79,6.790521184590367e-06,0.966,0.966,0.25544314646720884,47,94.48386022495106,110.10671798093244,1.0,0.07616666666666666,0.278
0,imagenet,random_anneal_10,80,6.272415060672806e-06,0.9650000000000001,0.965,0.2561174422899882,47,91.38518450013362,107.53203375311568,0.0,0.0,0.0
0,imagenet,random_anneal_10,81,5.77578369837471e-06,0.9650000000000001,0.965,0.25556845633188885,47,91.6616601170972,107.24229947989807,0.0,0.0,0.0
0,imagenet,random_anneal_10,82,5.301181771626878e-06,0.969,0.969,0.2543203987280528,47,91.6067552829627,107.16949384706095,0.0,0.0,0.0
0,imagenet,random_anneal_10,83,4.849139350288474e-06,0.969,0.969,0.25442130041122435,47,91.61083891615272,107.18456507497467,0.0,0.0,0.0
0,imagenet,random_anneal_10,84,4.420161308126591e-06,0.9700000000000001,0.97,0.254583353916804,47,91.1569737191312,106.9583073691465,0.0,0.0,0.0
0,imagenet,random_anneal_10,85,4.014726758936549e-06,0.9700000000000001,0.97,0.25495228536923725,47,90.287107398035,106.19104195293039,0.0,0.0,0.0
0,imagenet,random_anneal_10,86,3.6332885214329124e-06,0.9710000000000001,0.971,0.25479684631029764,47,90.57583663193509,106.15697523881681,0.0,0.0,0.0
0,imagenet,random_anneal_10,87,3.2762726135086534e-06,0.9710000000000001,0.971,0.2555232903957367,47,90.28782478207722,105.80441641900688,0.0,0.0,0.0
0,imagenet,random_anneal_10,88,2.9440777764274926e-06,0.969,0.969,0.2540960078239441,47,91.70003128121607,107.03218263201416,0.0,0.0,0.0
0,imagenet,random_anneal_10,89,2.6370750294807374e-06,0.97,0.97,0.25556150619188944,47,91.82087884284556,107.33064905297942,0.0,0.0,0.0
0,imagenet,random_anneal_10,90,2.3556072556059925e-06,0.969,0.969,0.254690967241923,47,88.7549866240006,104.52835273509845,0.0,0.0,0.0
0,imagenet,random_anneal_10,91,2.0999888184306456e-06,0.968,0.968,0.2559663890997569,47,91.04906360898167,106.53456231486052,0.0,0.0,0.0
0,imagenet,random_anneal_10,92,1.8705052111677768e-06,0.969,0.969,0.2557183443705241,47,90.27527558081783,105.67237007804215,0.0,0.0,0.0
0,imagenet,random_anneal_10,93,1.6674127377565921e-06,0.9700000000000001,0.97,0.2549774757226308,47,91.07829621620476,106.50535961799324,0.0,0.0,0.0
0,imagenet,random_anneal_10,94,1.4909382266036246e-06,0.9700000000000001,0.97,0.25406640926996865,47,91.41871896991506,107.04752978612669,0.0,0.0,0.0
0,imagenet,random_anneal_10,95,1.3412787772443001e-06,0.9690000000000001,0.969,0.25535409061113995,47,90.48998242616653,105.89632014208473,0.0,0.0,0.0
0,imagenet,random_anneal_10,96,1.2186015402078894e-06,0.9690000000000001,0.969,0.25517911688486733,47,90.67583202198148,106.34347429987974,0.0,0.0,0.0
0,imagenet,random_anneal_10,97,1.1230435303316486e-06,0.9690000000000001,0.969,0.2550379381974538,47,91.54020116105676,107.31373204104602,0.0,0.0,0.0
0,imagenet,random_anneal_10,98,1.0547114737327475e-06,0.9690000000000001,0.969,0.2553516126473745,46,90.42364785494283,106.56331200711429,0.0,0.0,0.0
0,imagenet,random_anneal_10,99,1.013681688608762e-06,0.9690000000000001,0.969,0.25648888834317524,47,89.54053682019003,104.69724843511358,0.0,0.0,0.0
0,imagenet,random_anneal_10,100,1e-06,0.9700000000000001,0.97,0.2549319810072581,47,88.77565295202658,109.33534564217553,0.0,0.0,0.0
0,imagenet,student,1,1e-05,0.7570000000000001,0.757,1.7906740341186524,47,93.18222409207374,108.7638322939165,0.0,0.0,0.0
0,imagenet,student,2,2e-05,0.9390000000000001,0.939,0.8811203053792318,47,96.90381552209146,113.390937122982,0.0,0.0,0.0
0,imagenet,student,3,3.0000000000000004e-05,0.959,0.959,0.4644261004130046,47,91.57440236816183,107.173755137017,0.0,0.0,0.0
0,imagenet,student,4,4e-05,0.961,0.961,0.36986637036005654,47,89.71549272094853,105.50045115384273,0.0,0.0,0.0
0,imagenet,student,5,5e-05,0.9620000000000001,0.962,0.3271873099009196,47,90.85108662908897,106.78824885003269,0.0,0.0,0.0
0,imagenet,student,6,5e-05,0.9640000000000001,0.964,0.3010758204460144,47,90.26416077511385,105.7476299519185,0.0,0.0,0.0
0,imagenet,student,7,4.9986318311391235e-05,0.966,0.966,0.28987825751304624,47,90.25112156290561,105.748585262103,0.0,0.0,0.0
0,imagenet,student,8,4.994528852626726e-05,0.966,0.966,0.28375090344746906,47,89.29827633593231,104.95083610480651,0.0,0.0,0.0
0,imagenet,student,9,4.987695646966835e-05,0.9560000000000001,0.956,0.27612352641423543,47,90.91605873405933,106.52409549802542,0.0,0.0,0.0
0,imagenet,student,10,4.9781398459792115e-05,0.969,0.969,0.2743271338144938,47,90.84570650709793,114.10386699507944,0.0,0.0,0.0
0,imagenet,student,11,4.96587212227557e-05,0.962,0.962,0.27406669410069784,47,90.32945167901926,105.78296158183366,0.0,0.0,0.0
0,imagenet,student,12,4.950906177339638e-05,0.966,0.966,0.2685295294920603,47,89.92013695579953,105.70107447518967,0.0,0.0,0.0
0,imagenet,student,13,4.9332587262243413e-05,0.959,0.959,0.26419551825523374,47,88.66816584789194,104.13815133599564,0.0,0.0,0.0
0,imagenet,student,14,4.912949478883223e-05,0.962,0.962,0.2651379315853119,47,89.3800690418575,104.88705384312198,0.0,0.0,0.0
0,imagenet,student,15,4.890001118156936e-05,0.9629999999999999,0.963,0.26423758308092754,47,90.32985546207055,105.98881068895571,0.0,0.0,0.0
0,imagenet,student,16,4.864439274439401e-05,0.9629999999999999,0.963,0.26468292220433554,47,89.96932141203433,105.54121228004806,0.0,0.0,0.0
0,imagenet,student,17,4.836292497051926e-05,0.9639999999999999,0.964,0.26372846190134686,47,90.70386884105392,106.16333306906745,0.0,0.0,0.0
0,imagenet,student,18,4.8055922223572505e-05,0.96,0.96,0.2598469069004059,47,90.67092346888967,106.71067898208275,0.0,0.0,0.0
0,imagenet,student,19,4.7723727386491355e-05,0.9550000000000001,0.955,0.2598824796676636,47,91.32024257909507,107.26223460398614,0.0,0.0,0.0
0,imagenet,student,20,4.7366711478567095e-05,0.967,0.967,0.2619848573207855,47,91.69907808699645,107.61190902697854,0.0,0.0,0.0
0,imagenet,student,21,4.6985273241063454e-05,0.959,0.959,0.2619080112775167,47,90.80861108098179,106.43970914790407,0.0,0.0,0.0
0,imagenet,student,22,4.657983869187342e-05,0.958,0.958,0.26236070783933,47,90.78928328119218,106.57442116294987,0.0,0.0,0.0
0,imagenet,student,23,4.615086064971153e-05,0.961,0.961,0.25939980204900104,47,90.78541497397237,106.55919978092425,0.0,0.0,0.0
0,imagenet,student,24,4.5698818228373126e-05,0.9560000000000001,0.956,0.263558101495107,47,90.58410200709477,106.00736875203438,0.0,0.0,0.0
0,imagenet,student,25,4.522421630162529e-05,0.9620000000000001,0.962,0.2604680670897166,47,91.25461950222962,115.19282496790402,0.0,0.0,0.0
0,imagenet,student,26,4.4727584939327193e-05,0.96,0.96,0.25977779340744017,47,90.44980561407283,105.98661437188275,0.0,0.0,0.0
0,imagenet,student,27,4.420947881540964e-05,0.954,0.954,0.26027701592445374,47,91.10123853897676,106.59183756494895,0.0,0.0,0.0
0,imagenet,student,28,4.3670476588374966e-05,0.9510000000000002,0.951,0.2624642579555512,47,89.48418266000226,104.96072309999727,0.0,0.0,0.0
0,imagenet,student,29,4.311118025500927e-05,0.9570000000000001,0.957,0.262690109093984,47,89.86029515904374,105.41919871605933,0.0,0.0,0.0
0,imagenet,student,30,4.253221447802874e-05,0.9600000000000002,0.96,0.25845330611864725,47,90.19135783798993,105.60754913883284,0.0,0.0,0.0
0,imagenet,student,31,4.193422588841098e-05,0.958,0.958,0.26033370049794513,47,91.12049357406795,106.75652231485583,0.0,0.0,0.0
0,imagenet,student,32,4.1317882363190655e-05,0.9620000000000001,0.962,0.2612112871011098,47,89.91430151509121,105.76826082495973,0.0,0.0,0.0
0,imagenet,student,33,4.0683872279526e-05,0.966,0.966,0.25901443195343016,47,90.65866782097146,106.2059413229581,0.0,0.0,0.0
0,imagenet,student,34,4.00329037458692e-05,0.9579999999999999,0.958,0.26142513092358904,47,90.14104362204671,105.50665405602194,0.0,0.0,0.0
0,imagenet,student,35,3.936570381109958e-05,0.962,0.962,0.26092257229487104,47,88.83921660506167,104.43654229515232,0.0,0.0,0.0
0,imagenet,student,36,3.868301765250263e-05,0.966,0.966,0.2575995931625366,47,90.76770697301254,106.38704463583417,0.0,0.0,0.0
0,imagenet,student,37,3.798560774350198e-05,0.959,0.959,0.26000907548268637,47,90.97942261490971,106.5235289291013,0.0,0.0,0.0
0,imagenet,student,38,3.7274253002073755e-05,0.966,0.966,0.26039062293370563,47,90.57574967993423,106.31376842688769,0.0,0.0,0.0
0,imagenet,student,39,3.6549747920794496e-05,0.962,0.962,0.259877242008845,47,90.12646077387035,105.74936238001101,0.0,0.0,0.0
0,imagenet,student,40,3.581290167949421e-05,0.96,0.96,0.258750324567159,47,90.69533875887282,106.40345174400136,0.0,0.0,0.0
0,imagenet,student,41,3.5064537241505625e-05,0.9630000000000001,0.963,0.25803027176856996,47,90.33001328003593,105.92605162016116,0.0,0.0,0.0
0,imagenet,student,42,3.4305490434519064e-05,0.9559999999999998,0.956,0.25843058212598163,47,89.91968255210668,105.54207332595252,0.0,0.0,0.0
0,imagenet,student,43,3.353660901706944e-05,0.9570000000000001,0.957,0.2563570333321889,47,90.16194136301056,105.72122667497024,0.0,0.0,0.0
0,imagenet,student,44,3.2758751731698036e-05,0.958,0.958,0.2571645575364431,47,90.34955869195983,105.89926449302584,0.0,0.0,0.0
0,imagenet,student,45,3.197278734584651e-05,0.96,0.96,0.25591964451471966,47,91.21098592295311,106.90217782207765,0.0,0.0,0.0
0,imagenet,student,46,3.1179593681554446e-05,0.9599999999999997,0.96,0.2548189031283061,47,90.13766645709984,105.53113022306934,0.0,0.0,0.0
0,imagenet,student,47,3.0380056635043986e-05,0.9579999999999999,0.958,0.25786277492841087,47,90.33963764202781,105.9657874291297,0.0,0.0,0.0
0,imagenet,student,48,2.9575069187286692e-05,0.953,0.953,0.25678139662742616,47,91.8249789190013,107.37352996808477,0.0,0.0,0.0
0,imagenet,student,49,2.876553040665759e-05,0.959,0.959,0.2566297595500946,47,89.14918031101115,104.71270030294545,0.0,0.0,0.0
0,imagenet,student,50,2.7952344444790415e-05,0.9549999999999998,0.955,0.25628615339597066,47,90.11676177196205,113.88147557107732,0.0,0.0,0.0
0,imagenet,student,51,2.7136419526755484e-05,0.959,0.959,0.25627589042981463,47,90.48872357304208,106.27159501286224,0.0,0.0,0.0
0,imagenet,student,52,2.631866693668803e-05,0.9559999999999998,0.956,0.25579682930310566,47,90.59298492292874,106.08160688099451,0.0,0.0,0.0
0,imagenet,student,53,2.5500000000000003e-05,0.959,0.959,0.25499952443440754,47,90.95879183500074,106.60523252096027,0.0,0.0,0.0
0,imagenet,student,54,2.4681333063311983e-05,0.96,0.96,0.256649333079656,47,89.36911059287377,105.00334157887846,0.0,0.0,0.0
0,imagenet,student,55,2.3863580473244526e-05,0.9629999999999999,0.963,0.25576320417722065,47,90.66245000786148,106.2847973650787,0.0,0.0,0.0
0,imagenet,student,56,2.3047655555209592e-05,0.9639999999999999,0.964,0.25594160755475365,47,90.65396810905077,106.05272418702953,0.0,0.0,0.0
0,imagenet,student,57,2.223446959334243e-05,0.9629999999999999,0.963,0.2556729027430216,47,90.92176933586597,106.50397299206816,0.0,0.0,0.0
0,imagenet,student,58,2.1424930812713318e-05,0.9649999999999999,0.965,0.255475204149882,47,90.33816280588508,105.94029335305095,0.0,0.0,0.0
0,imagenet,student,59,2.0619943364956024e-05,0.9649999999999999,0.965,0.25521048784255984,47,89.6481458148919,105.26555459201336,0.0,0.0,0.0
0,imagenet,student,60,1.9820406318445557e-05,0.966,0.966,0.25448816156387327,47,90.43845275999047,106.18533992907032,0.0,0.0,0.0
0,imagenet,student,61,1.9027212654153495e-05,0.9649999999999999,0.965,0.2545447708765666,47,89.93063751910813,105.72462360397913,0.0,0.0,0.0
0,imagenet,student,62,1.824124826830197e-05,0.9629999999999999,0.963,0.25503561115264894,47,89.86361674498767,105.53992765792646,0.0,0.0,0.0
0,imagenet,student,63,1.746339098293056e-05,0.9570000000000001,0.957,0.2545198133786519,47,90.7551125320606,106.45219044503756,0.0,0.0,0.0
0,imagenet,student,64,1.6694509565480943e-05,0.9570000000000001,0.957,0.2554699211915334,47,91.05516182491556,106.53578615188599,0.0,0.0,0.0
0,imagenet,student,65,1.593546275849438e-05,0.966,0.966,0.2553666869004568,47,90.45345547189936,106.03085290407762,0.0,0.0,0.0
0,imagenet,student,66,1.5187098320505799e-05,0.9590000000000002,0.959,0.25520184469223023,47,90.59326007706113,106.23252889304422,0.0,0.0,0.0
0,imagenet,student,67,1.4450252079205502e-05,0.9649999999999999,0.965,0.2550854381720225,47,90.19688112195581,105.9689920260571,0.0,0.0,0.0
0,imagenet,student,68,1.372574699792625e-05,0.961,0.961,0.2549340249697367,47,89.98828020505607,105.74364080512896,0.0,0.0,0.0
0,imagenet,student,69,1.3014392256498022e-05,0.961,0.961,0.2562155532836914,47,89.7522222599946,105.50913753313944,0.0,0.0,0.0
0,imagenet,student,70,1.2316982347497372e-05,0.966,0.966,0.25606499512990316,47,88.47604834497906,104.23611678602174,0.0,0.0,0.0
0,imagenet,student,71,1.1634296188900416e-05,0.962,0.962,0.2555480850537618,47,90.07220743410289,105.47704337490723,0.0,0.0,0.0
0,imagenet,student,72,1.0967096254130799e-05,0.9649999999999999,0.965,0.25493349456787107,47,90.28694016789086,105.74950489285402,0.0,0.0,0.0
0,imagenet,student,73,1.0316127720474006e-05,0.959,0.959,0.25485213971138,47,91.00957052013837,106.74215322500095,0.0,0.0,0.0
0,imagenet,student,74,9.682117636809343e-06,0.958,0.958,0.2553360775311788,47,89.52989798109047,104.85814557387494,0.0,0.0,0.0
0,imagenet,student,75,9.065774111589031e-06,0.96,0.96,0.25694706265131634,47,90.59183275094256,113.2472596638836,0.0,0.0,0.0
0,imagenet,student,76,8.467785521971265e-06,0.9629999999999999,0.963,0.25716248448689777,47,89.91613635607064,105.50380953890271,0.0,0.0,0.0
